height,depth,position,value
5.70896682,6.4604722,6.4604722,151
5.709739973,6.459699047,6.459699047,150.0000003
5.710513127,6.458925893,6.458925893,149.0000003
5.711286281,6.458152739,6.458152739,149
5.712059434,6.457379586,6.457379586,149
5.712832588,6.456606432,6.456606432,149.9999997
5.713605742,6.455833278,6.455833278,150
5.714378895,6.455060125,6.455060125,149.0000003
5.715152049,6.454286971,6.454286971,149
5.715925203,6.453513817,6.453513817,149
5.716698357,6.452740663,6.452740663,149
5.71747151,6.45196751,6.45196751,148.0000003
5.718244664,6.451194356,6.451194356,148
5.719017818,6.450421202,6.450421202,148
5.719790971,6.449648049,6.449648049,146.0000006
5.720564125,6.448874895,6.448874895,145.0000003
5.721337279,6.448101741,6.448101741,145.9999997
5.722110432,6.447328588,6.447328588,146.9999997
5.722883586,6.446555434,6.446555434,147.9999997
5.72365674,6.44578228,6.44578228,148.9999997
5.724429893,6.445009127,6.445009127,150.9999994
5.725203047,6.444235973,6.444235973,151.9999997
5.725976201,6.443462819,6.443462819,152
5.726749354,6.442689666,6.442689666,151.0000003
5.727522508,6.441916512,6.441916512,150.0000003
5.728295662,6.441143358,6.441143358,150.9999997
5.729068815,6.440370205,6.440370205,151.9999997
5.729841969,6.439597051,6.439597051,151.0000003
5.730615123,6.438823897,6.438823897,149.0000006
5.731388277,6.438050743,6.438050743,148.0000003
5.73216143,6.43727759,6.43727759,148
5.732934584,6.436504436,6.436504436,148.9999997
5.733707738,6.435731282,6.435731282,148.0000003
5.734480891,6.434958129,6.434958129,148.9999997
5.735254045,6.434184975,6.434184975,148.0000003
5.736027199,6.433411821,6.433411821,147.0000003
5.736800352,6.432638668,6.432638668,146.0000003
5.737573506,6.431865514,6.431865514,145.0000003
5.73834666,6.43109236,6.43109236,143.0000006
5.739119813,6.430319207,6.430319207,142.0000003
5.739892967,6.429546053,6.429546053,142
5.740666121,6.428772899,6.428772899,142
5.741439274,6.427999746,6.427999746,142
5.742212428,6.427226592,6.427226592,140.0000006
5.742985582,6.426453438,6.426453438,140
5.743758736,6.425680284,6.425680284,140
5.744531889,6.424907131,6.424907131,139.0000003
5.745305043,6.424133977,6.424133977,139
5.746078197,6.423360823,6.423360823,138.0000003
5.74685135,6.42258767,6.42258767,138
5.747624504,6.421814516,6.421814516,137.0000003
5.748397658,6.421041362,6.421041362,135.0000006
5.749170811,6.420268209,6.420268209,135
5.749943965,6.419495055,6.419495055,135
5.750717119,6.418721901,6.418721901,135.9999997
5.751490272,6.417948748,6.417948748,136
5.752263426,6.417175594,6.417175594,136
5.75303658,6.41640244,6.41640244,136.9999997
5.753809733,6.415629287,6.415629287,139.9999991
5.754582887,6.414856133,6.414856133,140
5.755356041,6.414082979,6.414082979,138.0000006
5.756129195,6.413309825,6.413309825,133.0000015
5.756902348,6.412536672,6.412536672,131.0000006
5.757675502,6.411763518,6.411763518,135.9999985
5.758448656,6.410990364,6.410990364,139.9999988
5.759221809,6.410217211,6.410217211,142.9999991
5.759994963,6.409444057,6.409444057,143.9999997
5.760768117,6.408670903,6.408670903,145.9999994
5.76154127,6.40789775,6.40789775,145.0000003
5.762314424,6.407124596,6.407124596,145
5.763087578,6.406351442,6.406351442,145.9999997
5.763860731,6.405578289,6.405578289,147.9999994
5.764633885,6.404805135,6.404805135,147.0000003
5.765407039,6.404031981,6.404031981,146.0000003
5.766180192,6.403258828,6.403258828,144.0000006
5.766953346,6.402485674,6.402485674,143.0000003
5.7677265,6.40171252,6.40171252,144.9999994
5.768499653,6.400939367,6.400939367,145.9999997
5.769272807,6.400166213,6.400166213,146
5.770045961,6.399393059,6.399393059,145.0000003
5.770819115,6.398619905,6.398619905,143.0000006
5.771592268,6.397846752,6.397846752,143.9999997
5.772365422,6.397073598,6.397073598,143.0000003
5.773138576,6.396300444,6.396300444,143
5.773911729,6.395527291,6.395527291,143
5.774684883,6.394754137,6.394754137,143
5.775458037,6.393980983,6.393980983,142.0000003
5.77623119,6.39320783,6.39320783,141.0000003
5.777004344,6.392434676,6.392434676,141.9999997
5.777777498,6.391661522,6.391661522,143.9999994
5.778550651,6.390888369,6.390888369,144
5.779323805,6.390115215,6.390115215,142.0000006
5.780096959,6.389342061,6.389342061,141.0000003
5.780870112,6.388568908,6.388568908,141
5.781643266,6.387795754,6.387795754,141
5.78241642,6.3870226,6.3870226,141.9999997
5.783189574,6.386249446,6.386249446,142
5.783962727,6.385476293,6.385476293,142.9999997
5.784735881,6.384703139,6.384703139,141.0000006
5.785509035,6.383929985,6.383929985,139.0000006
5.786282188,6.383156832,6.383156832,137.0000006
5.787055342,6.382383678,6.382383678,136.0000003
5.787828496,6.381610524,6.381610524,136
5.788601649,6.380837371,6.380837371,136.9999997
5.789374803,6.380064217,6.380064217,137.9999997
5.790147957,6.379291063,6.379291063,132.0000018
5.79092111,6.37851791,6.37851791,125.0000021
5.791694264,6.377744756,6.377744756,121.0000012
5.792467418,6.376971602,6.376971602,118.0000009
5.793240571,6.376198449,6.376198449,128.9999967
5.794013725,6.375425295,6.375425295,131.9999991
5.794786879,6.374652141,6.374652141,130.0000006
5.795560033,6.373878987,6.373878987,129.0000003
5.796333186,6.373105834,6.373105834,123.0000018
5.79710634,6.37233268,6.37233268,121.0000006
5.797879494,6.371559526,6.371559526,121
5.798652647,6.370786373,6.370786373,120.0000003
5.799425801,6.370013219,6.370013219,121.9999994
5.800198955,6.369240065,6.369240065,124.9999991
5.800972108,6.368466912,6.368466912,127.9999991
5.801745262,6.367693758,6.367693758,130.9999991
5.802518416,6.366920604,6.366920604,133.9999991
5.803291569,6.366147451,6.366147451,135.9999994
5.804064723,6.365374297,6.365374297,137.9999994
5.804837877,6.364601143,6.364601143,140.9999991
5.80561103,6.36382799,6.36382799,143.9999991
5.806384184,6.363054836,6.363054836,144.9999997
5.807157338,6.362281682,6.362281682,145
5.807930491,6.361508529,6.361508529,145
5.808703645,6.360735375,6.360735375,144.0000003
5.809476799,6.359962221,6.359962221,144
5.810249953,6.359189067,6.359189067,144.9999997
5.811023106,6.358415914,6.358415914,145
5.81179626,6.35764276,6.35764276,146.9999994
5.812569414,6.356869606,6.356869606,149.9999991
5.813342567,6.356096453,6.356096453,151.9999994
5.814115721,6.355323299,6.355323299,153.9999994
5.814888875,6.354550145,6.354550145,154
5.815662028,6.353776992,6.353776992,154
5.816435182,6.353003838,6.353003838,154.9999997
5.817208336,6.352230684,6.352230684,154.0000003
5.817981489,6.351457531,6.351457531,154.9999997
5.818754643,6.350684377,6.350684377,154.0000003
5.819527797,6.349911223,6.349911223,152.0000006
5.82030095,6.34913807,6.34913807,152
5.821074104,6.348364916,6.348364916,152.9999997
5.821847258,6.347591762,6.347591762,152.0000003
5.822620412,6.346818608,6.346818608,151.0000003
5.823393565,6.346045455,6.346045455,152.9999994
5.824166719,6.345272301,6.345272301,153.9999997
5.824939873,6.344499147,6.344499147,153.0000003
5.825713026,6.343725994,6.343725994,153.9999997
5.82648618,6.34295284,6.34295284,155.9999994
5.827259334,6.342179686,6.342179686,158.9999991
5.828032487,6.341406533,6.341406533,161.9999991
5.828805641,6.340633379,6.340633379,162
5.829578795,6.339860225,6.339860225,162
5.830351948,6.339087072,6.339087072,162
5.831125102,6.338313918,6.338313918,161.0000003
5.831898256,6.337540764,6.337540764,159.0000006
5.832671409,6.336767611,6.336767611,159
5.833444563,6.335994457,6.335994457,159.9999997
5.834217717,6.335221303,6.335221303,159.0000003
5.834990871,6.334448149,6.334448149,159
5.835764024,6.333674996,6.333674996,159
5.836537178,6.332901842,6.332901842,159
5.837310332,6.332128688,6.332128688,159
5.838083485,6.331355535,6.331355535,159
5.838856639,6.330582381,6.330582381,160.9999994
5.839629793,6.329809227,6.329809227,161
5.840402946,6.329036074,6.329036074,161
5.8411761,6.32826292,6.32826292,160.0000003
5.841949254,6.327489766,6.327489766,158.0000006
5.842722407,6.326716613,6.326716613,158
5.843495561,6.325943459,6.325943459,158
5.844268715,6.325170305,6.325170305,157.0000003
5.845041868,6.324397152,6.324397152,157.9999997
5.845815022,6.323623998,6.323623998,158
5.846588176,6.322850844,6.322850844,157.0000003
5.847361329,6.322077691,6.322077691,156.0000003
5.848134483,6.321304537,6.321304537,156.9999997
5.848907637,6.320531383,6.320531383,157
5.849680791,6.319758229,6.319758229,157
5.850453944,6.318985076,6.318985076,157.9999997
5.851227098,6.318211922,6.318211922,159.9999994
5.852000252,6.317438768,6.317438768,160.9999997
5.852773405,6.316665615,6.316665615,160.0000003
5.853546559,6.315892461,6.315892461,159.0000003
5.854319713,6.315119307,6.315119307,159.9999997
5.855092866,6.314346154,6.314346154,160
5.85586602,6.313573,6.313573,159.0000003
5.856639174,6.312799846,6.312799846,159.9999997
5.857412327,6.312026693,6.312026693,160
5.858185481,6.311253539,6.311253539,160.9999997
5.858958635,6.310480385,6.310480385,161.9999997
5.859731788,6.309707232,6.309707232,162.9999997
5.860504942,6.308934078,6.308934078,165.9999991
5.861278096,6.308160924,6.308160924,168.9999991
5.86205125,6.30738777,6.30738777,169
5.862824403,6.306614617,6.306614617,168.0000003
5.863597557,6.305841463,6.305841463,166.0000006
5.864370711,6.305068309,6.305068309,166
5.865143864,6.304295156,6.304295156,166.9999997
5.865917018,6.303522002,6.303522002,167
5.866690172,6.302748848,6.302748848,167.9999997
5.867463325,6.301975695,6.301975695,168.9999997
5.868236479,6.301202541,6.301202541,168.0000003
5.869009633,6.300429387,6.300429387,168
5.869782786,6.299656234,6.299656234,168
5.87055594,6.29888308,6.29888308,168.9999997
5.871329094,6.298109926,6.298109926,169.9999997
5.872102247,6.297336773,6.297336773,170.9999997
5.872875401,6.296563619,6.296563619,171
5.873648555,6.295790465,6.295790465,170.0000003
5.874421709,6.295017311,6.295017311,169.0000003
5.875194862,6.294244158,6.294244158,170.9999994
5.875968016,6.293471004,6.293471004,177.9999978
5.87674117,6.29269785,6.29269785,189.9999963
5.877514323,6.291924697,6.291924697,192.9999991
5.878287477,6.291151543,6.291151543,191.0000006
5.879060631,6.290378389,6.290378389,190.0000003
5.879833784,6.289605236,6.289605236,192.9999991
5.880606938,6.288832082,6.288832082,190.0000009
5.881380092,6.288058928,6.288058928,182.0000025
5.882153245,6.287285775,6.287285775,185.9999988
5.882926399,6.286512621,6.286512621,180.0000018
5.883699553,6.285739467,6.285739467,174.0000018
5.884472706,6.284966314,6.284966314,173.0000003
5.88524586,6.28419316,6.28419316,171.0000006
5.886019014,6.283420006,6.283420006,168.0000009
5.886792167,6.282646853,6.282646853,166.0000006
5.887565321,6.281873699,6.281873699,163.0000009
5.888338475,6.281100545,6.281100545,160.0000009
5.889111629,6.280327391,6.280327391,162.9999991
5.889884782,6.279554238,6.279554238,163.9999997
5.890657936,6.278781084,6.278781084,168.9999985
5.89143109,6.27800793,6.27800793,175.9999978
5.892204243,6.277234777,6.277234777,181.9999982
5.892977397,6.276461623,6.276461623,183.9999994
5.893750551,6.275688469,6.275688469,182.0000006
5.894523704,6.274915316,6.274915316,178.0000012
5.895296858,6.274142162,6.274142162,177.0000003
5.896070012,6.273369008,6.273369008,177
5.896843165,6.272595855,6.272595855,176.0000003
5.897616319,6.271822701,6.271822701,177.9999994
5.898389473,6.271049547,6.271049547,178.9999997
5.899162626,6.270276394,6.270276394,179
5.89993578,6.26950324,6.26950324,179
5.900708934,6.268730086,6.268730086,177.0000006
5.901482088,6.267956932,6.267956932,176.0000003
5.902255241,6.267183779,6.267183779,174.0000006
5.903028395,6.266410625,6.266410625,173.0000003
5.903801549,6.265637471,6.265637471,175.9999991
5.904574702,6.264864318,6.264864318,177.9999994
5.905347856,6.264091164,6.264091164,178
5.90612101,6.26331801,6.26331801,177.0000003
5.906894163,6.262544857,6.262544857,175.0000006
5.907667317,6.261771703,6.261771703,173.0000006
5.908440471,6.260998549,6.260998549,172.0000003
5.909213624,6.260225396,6.260225396,172
5.909986778,6.259452242,6.259452242,171.0000003
5.910759932,6.258679088,6.258679088,170.0000003
5.911533085,6.257905935,6.257905935,169.0000003
5.912306239,6.257132781,6.257132781,168.0000003
5.913079393,6.256359627,6.256359627,168
5.913852547,6.255586473,6.255586473,167.0000003
5.9146257,6.25481332,6.25481332,167.9999997
5.915398854,6.254040166,6.254040166,169.9999994
5.916172008,6.253267012,6.253267012,170
5.916945161,6.252493859,6.252493859,170
5.917718315,6.251720705,6.251720705,170.9999997
5.918491469,6.250947551,6.250947551,169.0000006
5.919264622,6.250174398,6.250174398,169
5.920037776,6.249401244,6.249401244,169
5.92081093,6.24862809,6.24862809,169
5.921584083,6.247854937,6.247854937,167.0000006
5.922357237,6.247081783,6.247081783,165.0000006
5.923130391,6.246308629,6.246308629,164.0000003
5.923903544,6.245535476,6.245535476,162.0000006
5.924676698,6.244762322,6.244762322,160.0000006
5.925449852,6.243989168,6.243989168,159.0000003
5.926223005,6.243216015,6.243216015,159
5.926996159,6.242442861,6.242442861,159
5.927769313,6.241669707,6.241669707,157.0000006
5.928542467,6.240896553,6.240896553,157
5.92931562,6.2401234,6.2401234,156.0000003
5.930088774,6.239350246,6.239350246,155.0000003
5.930861928,6.238577092,6.238577092,155
5.931635081,6.237803939,6.237803939,155.9999997
5.932408235,6.237030785,6.237030785,156.9999997
5.933181389,6.236257631,6.236257631,157
5.933954542,6.235484478,6.235484478,157.9999997
5.934727696,6.234711324,6.234711324,160.9999991
5.93550085,6.23393817,6.23393817,163.9999991
5.936274003,6.233165017,6.233165017,164.9999997
5.937047157,6.232391863,6.232391863,165
5.937820311,6.231618709,6.231618709,164.0000003
5.938593464,6.230845556,6.230845556,160.0000012
5.939366618,6.230072402,6.230072402,148.0000037
5.940139772,6.229299248,6.229299248,142.0000019
5.940912926,6.228526094,6.228526094,150.9999972
5.941686079,6.227752941,6.227752941,160.9999969
5.942459233,6.226979787,6.226979787,163.9999991
5.943232387,6.226206633,6.226206633,164
5.94400554,6.22543348,6.22543348,164.9999997
5.944778694,6.224660326,6.224660326,165
5.945551848,6.223887172,6.223887172,163.0000006
5.946325001,6.223114019,6.223114019,162.0000003
5.947098155,6.222340865,6.222340865,161.0000003
5.947871309,6.221567711,6.221567711,160.0000003
5.948644462,6.220794558,6.220794558,160
5.949417616,6.220021404,6.220021404,160
5.95019077,6.21924825,6.21924825,160
5.950963923,6.218475097,6.218475097,159.0000003
5.951737077,6.217701943,6.217701943,159.9999997
5.952510231,6.216928789,6.216928789,160.9999997
5.953283385,6.216155635,6.216155635,161
5.954056538,6.215382482,6.215382482,161
5.954829692,6.214609328,6.214609328,161.9999997
5.955602846,6.213836174,6.213836174,164.9999991
5.956375999,6.213063021,6.213063021,165.9999997
5.957149153,6.212289867,6.212289867,166.9999997
5.957922307,6.211516713,6.211516713,167.9999997
5.95869546,6.21074356,6.21074356,168
5.959468614,6.209970406,6.209970406,168
5.960241768,6.209197252,6.209197252,173.9999981
5.961014921,6.208424099,6.208424099,180.9999978
5.961788075,6.207650945,6.207650945,183.9999991
5.962561229,6.206877791,6.206877791,183.0000003
5.963334382,6.206104638,6.206104638,183
5.964107536,6.205331484,6.205331484,183
5.96488069,6.20455833,6.20455833,181.0000006
5.965653843,6.203785177,6.203785177,179.0000006
5.966426997,6.203012023,6.203012023,179
5.967200151,6.202238869,6.202238869,179
5.967973305,6.201465715,6.201465715,179
5.968746458,6.200692562,6.200692562,176.0000009
5.969519612,6.199919408,6.199919408,172.0000012
5.970292766,6.199146254,6.199146254,169.0000009
5.971065919,6.198373101,6.198373101,166.0000009
5.971839073,6.197599947,6.197599947,164.0000006
5.972612227,6.196826793,6.196826793,146.0000056
5.97338538,6.19605364,6.19605364,133.0000041
5.974158534,6.195280486,6.195280486,137.9999984
5.974931688,6.194507332,6.194507332,136.0000006
5.975704841,6.193734179,6.193734179,137.9999994
5.976477995,6.192961025,6.192961025,135.0000009
5.977251149,6.192187871,6.192187871,135
5.978024302,6.191414718,6.191414718,135
5.978797456,6.190641564,6.190641564,135
5.97957061,6.18986841,6.18986841,134.0000003
5.980343764,6.189095256,6.189095256,136.9999991
5.981116917,6.188322103,6.188322103,138.9999994
5.981890071,6.187548949,6.187548949,141.9999991
5.982663225,6.186775795,6.186775795,143.9999994
5.983436378,6.186002642,6.186002642,144.9999997
5.984209532,6.185229488,6.185229488,145
5.984982686,6.184456334,6.184456334,145
5.985755839,6.183683181,6.183683181,144.0000003
5.986528993,6.182910027,6.182910027,142.0000006
5.987302147,6.182136873,6.182136873,141.0000003
5.9880753,6.18136372,6.18136372,141
5.988848454,6.180590566,6.180590566,142.9999994
5.989621608,6.179817412,6.179817412,141.0000006
5.990394761,6.179044259,6.179044259,139.0000006
5.991167915,6.178271105,6.178271105,137.0000006
5.991941069,6.177497951,6.177497951,136.0000003
5.992714223,6.176724797,6.176724797,137.9999994
5.993487376,6.175951644,6.175951644,135.0000009
5.99426053,6.17517849,6.17517849,133.0000006
5.995033684,6.174405336,6.174405336,134.9999994
5.995806837,6.173632183,6.173632183,138.9999987
5.996579991,6.172859029,6.172859029,138.0000003
5.997353145,6.172085875,6.172085875,137.0000003
5.998126298,6.171312722,6.171312722,134.0000009
5.998899452,6.170539568,6.170539568,134.9999997
5.999672606,6.169766414,6.169766414,138.9999987
6.000445759,6.168993261,6.168993261,139.9999997
6.001218913,6.168220107,6.168220107,140
6.001992067,6.167446953,6.167446953,137.0000009
6.00276522,6.1666738,6.1666738,133.0000013
6.003538374,6.165900646,6.165900646,128.0000016
6.004311528,6.165127492,6.165127492,125.0000009
6.005084681,6.164354339,6.164354339,126.9999994
6.005857835,6.163581185,6.163581185,128.9999994
6.006630989,6.162808031,6.162808031,129
6.007404143,6.162034877,6.162034877,130.9999994
6.008177296,6.161261724,6.161261724,134.9999987
6.00895045,6.16048857,6.16048857,135.9999997
6.009723604,6.159715416,6.159715416,133.0000009
6.010496757,6.158942263,6.158942263,133
6.011269911,6.158169109,6.158169109,137.9999984
6.012043065,6.157395955,6.157395955,139.9999994
6.012816218,6.156622802,6.156622802,146.9999978
6.013589372,6.155849648,6.155849648,153.9999978
6.014362526,6.155076494,6.155076494,154
6.015135679,6.154303341,6.154303341,152.0000006
6.015908833,6.153530187,6.153530187,152.9999997
6.016681987,6.152757033,6.152757033,157.9999984
6.01745514,6.15198388,6.15198388,157.0000003
6.018228294,6.151210726,6.151210726,151.0000019
6.019001448,6.150437572,6.150437572,148.0000009
6.019774602,6.149664418,6.149664418,141.0000022
6.020547755,6.148891265,6.148891265,133.0000025
6.021320909,6.148118111,6.148118111,125.0000025
6.022094063,6.147344957,6.147344957,123.0000006
6.022867216,6.146571804,6.146571804,121.0000006
6.02364037,6.14579865,6.14579865,117.0000013
6.024413524,6.145025496,6.145025496,114.0000009
6.025186677,6.144252343,6.144252343,110.0000013
6.025959831,6.143479189,6.143479189,109.0000003
6.026732985,6.142706035,6.142706035,108.0000003
6.027506138,6.141932882,6.141932882,106.0000006
6.028279292,6.141159728,6.141159728,106
6.029052446,6.140386574,6.140386574,104.0000006
6.029825599,6.139613421,6.139613421,105.9999994
6.030598753,6.138840267,6.138840267,109.9999987
6.031371907,6.138067113,6.138067113,111.9999994
6.032145061,6.137293959,6.137293959,112.9999997
6.032918214,6.136520806,6.136520806,113
6.033691368,6.135747652,6.135747652,113
6.034464522,6.134974498,6.134974498,116.9999987
6.035237675,6.134201345,6.134201345,121.9999984
6.036010829,6.133428191,6.133428191,124.9999991
6.036783983,6.132655037,6.132655037,128.9999987
6.037557136,6.131881884,6.131881884,132.9999987
6.03833029,6.13110873,6.13110873,133.9999997
6.039103444,6.130335576,6.130335576,134.9999997
6.039876597,6.129562423,6.129562423,123.0000038
6.040649751,6.128789269,6.128789269,112.0000035
6.041422905,6.128016115,6.128016115,113.9999994
6.042196058,6.127242962,6.127242962,118.9999984
6.042969212,6.126469808,6.126469808,116.0000009
6.043742366,6.125696654,6.125696654,112.0000013
6.044515519,6.124923501,6.124923501,108.0000013
6.045288673,6.124150347,6.124150347,108
6.046061827,6.123377193,6.123377193,108
6.046834981,6.122604039,6.122604039,105.0000009
6.047608134,6.121830886,6.121830886,104.0000003
6.048381288,6.121057732,6.121057732,103.0000003
6.049154442,6.120284578,6.120284578,102.0000003
6.049927595,6.119511425,6.119511425,103.9999994
6.050700749,6.118738271,6.118738271,104.9999997
6.051473903,6.117965117,6.117965117,105
6.052247056,6.117191964,6.117191964,105
6.05302021,6.11641881,6.11641881,105
6.053793364,6.115645656,6.115645656,104.0000003
6.054566517,6.114872503,6.114872503,104
6.055339671,6.114099349,6.114099349,103.0000003
6.056112825,6.113326195,6.113326195,103.9999997
6.056885978,6.112553042,6.112553042,105.9999994
6.057659132,6.111779888,6.111779888,107.9999994
6.058432286,6.111006734,6.111006734,112.9999984
6.05920544,6.11023358,6.11023358,113.9999997
6.059978593,6.109460427,6.109460427,115.9999994
6.060751747,6.108687273,6.108687273,116
6.061524901,6.107914119,6.107914119,116.9999997
6.062298054,6.107140966,6.107140966,120.9999987
6.063071208,6.106367812,6.106367812,123.999999
6.063844362,6.105594658,6.105594658,125.9999994
6.064617515,6.104821505,6.104821505,126.9999997
6.065390669,6.104048351,6.104048351,126.0000003
6.066163823,6.103275197,6.103275197,126
6.066936976,6.102502044,6.102502044,126
6.06771013,6.10172889,6.10172889,126.9999997
6.068483284,6.100955736,6.100955736,128.9999994
6.069256437,6.100182583,6.100182583,129
6.070029591,6.099409429,6.099409429,127.0000006
6.070802745,6.098636275,6.098636275,123.0000013
6.071575899,6.097863121,6.097863121,122.0000003
6.072349052,6.097089968,6.097089968,120.0000006
6.073122206,6.096316814,6.096316814,116.0000013
6.07389536,6.09554366,6.09554366,116.9999997
6.074668513,6.094770507,6.094770507,119.999999
6.075441667,6.093997353,6.093997353,119.0000003
6.076214821,6.093224199,6.093224199,117.0000006
6.076987974,6.092451046,6.092451046,118.9999994
6.077761128,6.091677892,6.091677892,120.9999994
6.078534282,6.090904738,6.090904738,121
6.079307435,6.090131585,6.090131585,120.0000003
6.080080589,6.089358431,6.089358431,120
6.080853743,6.088585277,6.088585277,121.9999994
6.081626896,6.087812124,6.087812124,124.999999
6.08240005,6.08703897,6.08703897,126.9999994
6.083173204,6.086265816,6.086265816,127
6.083946357,6.085492663,6.085492663,128.9999994
6.084719511,6.084719509,6.084719509,129.9999997
6.085492665,6.083946355,6.083946355,132.999999
6.086265819,6.083173201,6.083173201,136.9999987
6.087038972,6.082400048,6.082400048,136.0000003
6.087812126,6.081626894,6.081626894,139.9999987
6.08858528,6.08085374,6.08085374,142.999999
6.089358433,6.080080587,6.080080587,143
6.090131587,6.079307433,6.079307433,140.000001
6.090904741,6.078534279,6.078534279,136.0000013
6.091677894,6.077761126,6.077761126,130.0000019
6.092451048,6.076987972,6.076987972,126.0000013
6.093224202,6.076214818,6.076214818,126.9999997
6.093997355,6.075441665,6.075441665,126.0000003
6.094770509,6.074668511,6.074668511,123.000001
6.095543663,6.073895357,6.073895357,120.000001
6.096316816,6.073122204,6.073122204,119.0000003
6.09708997,6.07234905,6.07234905,118.0000003
6.097863124,6.071575896,6.071575896,115.000001
6.098636278,6.070802742,6.070802742,111.0000013
6.099409431,6.070029589,6.070029589,109.0000006
6.100182585,6.069256435,6.069256435,109
6.100955739,6.068483281,6.068483281,109.9999997
6.101728892,6.067710128,6.067710128,110
6.102502046,6.066936974,6.066936974,110.9999997
6.1032752,6.06616382,6.06616382,111.9999997
6.104048353,6.065390667,6.065390667,113.9999994
6.104821507,6.064617513,6.064617513,118.9999984
6.105594661,6.063844359,6.063844359,120.9999994
6.106367814,6.063071206,6.063071206,122.9999994
6.107140968,6.062298052,6.062298052,124.9999994
6.107914122,6.061524898,6.061524898,126.9999994
6.108687275,6.060751745,6.060751745,127
6.109460429,6.059978591,6.059978591,126.0000003
6.110233583,6.059205437,6.059205437,126
6.111006737,6.058432283,6.058432283,129.9999987
6.11177989,6.05765913,6.05765913,133.9999987
6.112553044,6.056885976,6.056885976,137.9999987
6.113326198,6.056112822,6.056112822,139.9999994
6.114099351,6.055339669,6.055339669,142.999999
6.114872505,6.054566515,6.054566515,135.0000026
6.115645659,6.053793361,6.053793361,127.0000026
6.116418812,6.053020208,6.053020208,125.0000006
6.117191966,6.052247054,6.052247054,121.0000013
6.11796512,6.0514739,6.0514739,124.9999987
6.118738273,6.050700747,6.050700747,137.9999958
6.119511427,6.049927593,6.049927593,151.9999955
6.120284581,6.049154439,6.049154439,166.9999952
6.121057734,6.048381286,6.048381286,172.9999981
6.121830888,6.047608132,6.047608132,173
6.122604042,6.046834978,6.046834978,173
6.123377195,6.046061825,6.046061825,178.9999981
6.124150349,6.045288671,6.045288671,181.999999
6.124923503,6.044515517,6.044515517,182
6.125696657,6.043742363,6.043742363,183.9999994
6.12646981,6.04296921,6.04296921,190.9999978
6.127242964,6.042196056,6.042196056,192.9999994
6.128016118,6.041422902,6.041422902,183.0000032
6.128789271,6.040649749,6.040649749,178.0000016
6.129562425,6.039876595,6.039876595,174.0000013
6.130335579,6.039103441,6.039103441,172.0000006
6.131108732,6.038330288,6.038330288,172
6.131881886,6.037557134,6.037557134,171.0000003
6.13265504,6.03678398,6.03678398,170.0000003
6.133428193,6.036010827,6.036010827,170
6.134201347,6.035237673,6.035237673,170
6.134974501,6.034464519,6.034464519,170.9999997
6.135747654,6.033691366,6.033691366,171
6.136520808,6.032918212,6.032918212,171.9999997
6.137293962,6.032145058,6.032145058,172
6.138067116,6.031371904,6.031371904,171.0000003
6.138840269,6.030598751,6.030598751,169.0000006
6.139613423,6.029825597,6.029825597,167.0000006
6.140386577,6.029052443,6.029052443,165.0000006
6.14115973,6.02827929,6.02827929,164.0000003
6.141932884,6.027506136,6.027506136,164.9999997
6.142706038,6.026732982,6.026732982,165
6.143479191,6.025959829,6.025959829,166.9999994
6.144252345,6.025186675,6.025186675,167.9999997
6.145025499,6.024413521,6.024413521,167.0000003
6.145798652,6.023640368,6.023640368,166.0000003
6.146571806,6.022867214,6.022867214,166
6.14734496,6.02209406,6.02209406,168.999999
6.148118113,6.021320907,6.021320907,171.999999
6.148891267,6.020547753,6.020547753,174.999999
6.149664421,6.019774599,6.019774599,173.0000006
6.150437575,6.019001445,6.019001445,163.0000032
6.151210728,6.018228292,6.018228292,153.0000032
6.151983882,6.017455138,6.017455138,147.0000019
6.152757036,6.016681984,6.016681984,146.0000003
6.153530189,6.015908831,6.015908831,144.0000006
6.154303343,6.015135677,6.015135677,145.9999994
6.155076497,6.014362523,6.014362523,149.9999987
6.15584965,6.01358937,6.01358937,150.9999997
6.156622804,6.012816216,6.012816216,151
6.157395958,6.012043062,6.012043062,151.9999997
6.158169111,6.011269909,6.011269909,151.0000003
6.158942265,6.010496755,6.010496755,151
6.159715419,6.009723601,6.009723601,151.9999997
6.160488572,6.008950448,6.008950448,152
6.161261726,6.008177294,6.008177294,150.0000006
6.16203488,6.00740414,6.00740414,147.000001
6.162808033,6.006630987,6.006630987,143.0000013
6.163581187,6.005857833,6.005857833,142.0000003
6.164354341,6.005084679,6.005084679,140.0000006
6.165127495,6.004311525,6.004311525,142.999999
6.165900648,6.003538372,6.003538372,143
6.166673802,6.002765218,6.002765218,140.000001
6.167446956,6.001992064,6.001992064,140.9999997
6.168220109,6.001218911,6.001218911,141
6.168993263,6.000445757,6.000445757,140.0000003
6.169766417,5.999672603,5.999672603,140.9999997
6.17053957,5.99889945,5.99889945,140.0000003
6.171312724,5.998126296,5.998126296,139.0000003
6.172085878,5.997353142,5.997353142,134.0000016
6.172859031,5.996579989,5.996579989,134
6.173632185,5.995806835,5.995806835,140.9999977
6.174405339,5.995033681,5.995033681,144.9999987
6.175178492,5.994260528,5.994260528,152.9999974
6.175951646,5.993487374,5.993487374,156.9999987
6.1767248,5.99271422,5.99271422,157.9999997
6.177497954,5.991941066,5.991941066,161.9999987
